"teilnehmer_id","gruppe","alter","geschlecht","ohrenkrankheiten","ohrenkrankheiten_welche","arbeitsplatz_laut","bueromaschinen","haushaltsgeraete","baumaschinen","noise_cancelling","anstrengung","schwierige_aufgaben","brummen_einfluss","brummen_hinsicht","gefuehl_langsamer","gefuehl_fehler","lautstaerke","bewusst_wahrgenommen","strategie","block","trial_in_block","trial_global","suchtyp","audio","zeit_ms","richtig"
"ID-YEMO-OGBK","B","74","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","3","43","attentiv","ohne_netzbrummen","16294","1"
"ID-YEMO-OGBK","B","75","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","4","44","attentiv","ohne_netzbrummen","1563","1"
"ID-YEMO-OGBK","B","76","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","5","45","attentiv","ohne_netzbrummen","6487","1"
"ID-YEMO-OGBK","B","77","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","6","46","attentiv","ohne_netzbrummen","21329","1"
"ID-YEMO-OGBK","B","78","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","7","47","attentiv","ohne_netzbrummen","2136","1"
"ID-YEMO-OGBK","B","79","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","8","48","attentiv","ohne_netzbrummen","1678","1"
"ID-YEMO-OGBK","B","80","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","9","49","attentiv","ohne_netzbrummen","3115","1"
"ID-YEMO-OGBK","B","81","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","10","50","attentiv","ohne_netzbrummen","2029","1"
"ID-YEMO-OGBK","B","82","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","1","51","attentiv","ohne_netzbrummen","1499","1"
"ID-YEMO-OGBK","B","83","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","2","52","attentiv","ohne_netzbrummen","3705","1"
"ID-YEMO-OGBK","B","84","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","3","53","attentiv","ohne_netzbrummen","4081","1"
"ID-YEMO-OGBK","B","85","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","4","54","attentiv","ohne_netzbrummen","2805","1"
"ID-YEMO-OGBK","B","86","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","6","5","55","attentiv","ohne_netzbrummen","2966","1"
